FEATURE_ID,FEATURE_NA,LATITUDE,LONGITUDE,OID_,FEATURE__1,FEATURE__2,FEATURE_CL,STATE_ALPH,STATE_NUME,COUNTY_NAM,COUNTY_NUM,PRIMARY_LA,PRIMARY_LO,PRIMARY__1,PRIMARY__2,SOURCE_LAT,SOURCE_LON,SOURCE_L_1,SOURCE_L_2,ELEVATION,MAP_NAME
      912915.000000,CCC Tank,          33.044532,        -105.844989,27378,912915,CCC Tank,Reservoir,NM,35,Otero,35,330240N,1055042W,                 33,               -106,,,,,2307,Domingo P
      912923.000000,North Tank,          33.093697,        -105.841933,27379,912923,North Tank,Reservoir,NM,35,Otero,35,330537N,1055031W,                 33,               -106,,,,,2356,Domingo P
      912926.000000,Padilla Tank,          33.551471,        -105.426371,27380,912926,Padilla Tank,Reservoir,NM,35,Lincoln,27,333305N,1052535W,                 34,               -105,,,,,1957,Capitan P
      912927.000000,Hinchley Bowl,          33.534527,        -105.401372,27381,912927,Hinchley Bowl,Reservoir,NM,35,Lincoln,27,333204N,1052405W,                 34,               -105,,,,,2029,Capitan P
      912929.000000,Cedar Tanks,          33.108975,        -105.848878,27382,912929,Cedar Tanks,Reservoir,NM,35,Otero,35,330632N,1055056W,                 33,               -106,,,,,2079,Domingo P
      912930.000000,Northwest Tank,          33.545081,        -105.463593,27383,912930,Northwest Tank,Reservoir,NM,35,Lincoln,27,333242N,1052749W,                 34,               -105,,,,,1901,Capitan P
      912931.000000,Section 10 Tank,          33.541470,        -105.462759,27384,912931,Section 10 Tank,Reservoir,NM,35,Lincoln,27,333229N,1052746W,                 34,               -105,,,,,1900,Capitan P
      912932.000000,Salado Tank,          33.536470,        -105.463593,27385,912932,Salado Tank,Reservoir,NM,35,Lincoln,27,333211N,1052749W,                 34,               -105,,,,,1907,Capitan P
      912933.000000,Southeast Tank,          33.536192,        -105.459426,27386,912933,Southeast Tank,Reservoir,NM,35,Lincoln,27,333210N,1052734W,                 34,               -105,,,,,1930,Capitan P
      912934.000000,Norhteast Tank,          33.544526,        -105.453315,27387,912934,Norhteast Tank,Reservoir,NM,35,Lincoln,27,333240N,1052712W,                 34,               -105,,,,,1924,Capitan P
      912935.000000,Southwest 2 Tank,          33.554804,        -105.451926,27388,912935,Southwest 2 Tank,Reservoir,NM,35,Lincoln,27,333317N,1052707W,                 34,               -105,,,,,1982,Capitan P
      912940.000000,Southwest 1 Tank,          33.561470,        -105.468315,27389,912940,Southwest 1 Tank,Reservoir,NM,35,Lincoln,27,333341N,1052806W,                 34,               -105,,,,,1935,Capitan P
      912941.000000,Lost Tank,          33.548692,        -105.466370,27390,912941,Lost Tank,Reservoir,NM,35,Lincoln,27,333255N,1052759W,                 34,               -105,,,,,1912,Capitan P
      912942.000000,Rim Tank,          33.823664,        -108.881180,27391,912942,Rim Tank,Reservoir,NM,35,Catron,3,334925N,1085252W,                 34,               -109,,,,,2143,Luna
      912943.000000,Russell Tank,          33.837275,        -108.890625,27392,912943,Russell Tank,Reservoir,NM,35,Catron,3,335014N,1085326W,                 34,               -109,,,,,2101,Luna
      912947.000000,Bear Trick Tank,          33.620360,        -105.406095,27393,912947,Bear Trick Tank,Reservoir,NM,35,Lincoln,27,333713N,1052422W,                 34,               -105,,,,,2847,Capitan P
      912949.000000,Highland Tank,          33.785887,        -108.892013,27394,912949,Highland Tank,Reservoir,NM,35,Catron,3,334709N,1085331W,                 34,               -109,,,,,2402,Luna
      912950.000000,Kiehne Tank,          33.801720,        -108.916181,27395,912950,Kiehne Tank,Reservoir,NM,35,Catron,3,334806N,1085458W,                 34,               -109,,,,,2154,Luna
      912953.000000,Section Tank,          33.831164,        -108.878958,27396,912953,Section Tank,Reservoir,NM,35,Catron,3,334952N,1085244W,                 34,               -109,,,,,2095,Luna
      912954.000000,Wheeler Tank,          33.803665,        -108.648396,27397,912954,Wheeler Tank,Reservoir,NM,35,Catron,3,334813N,1083854W,                 34,               -109,,,,,1998,Cruzville
      912955.000000,Rockheader Tank,          33.785887,        -108.685063,27398,912955,Rockheader Tank,Reservoir,NM,35,Catron,3,334709N,1084106W,                 34,               -109,,,,,1914,Cruzville
      912957.000000,Mesa Tank,          33.826720,        -108.988405,27399,912957,Mesa Tank,Reservoir,NM,35,Catron,3,334936N,1085918W,                 34,               -109,,,,,2305,Luna
      912959.000000,Blue Tank,          33.766165,        -108.973959,27400,912959,Blue Tank,Reservoir,NM,35,Catron,3,334558N,1085826W,                 34,               -109,,,,,2239,Luna
      912960.000000,East Draw Tank,          33.818665,        -108.735342,27401,912960,East Draw Tank,Reservoir,NM,35,Catron,3,334907N,1084407W,                 34,               -109,,,,,2225,Cruzville
      912962.000000,Mountain Lion Tank,          33.787554,        -108.726730,27402,912962,Mountain Lion Tank,Reservoir,NM,35,Catron,3,334715N,1084336W,                 34,               -109,,,,,1932,Cruzville
      912965.000000,Big Canyon Tank,          33.768665,        -108.654784,27403,912965,Big Canyon Tank,Reservoir,NM,35,Catron,3,334607N,1083917W,                 34,               -109,,,,,2002,Cruzville
      912967.000000,Rainy Mesa Tank,          33.580615,        -108.620061,27404,912967,Rainy Mesa Tank,Reservoir,NM,35,Catron,3,333450N,1083712W,                 34,               -109,,,,,2185,Telephone
      912968.000000,Water Canyon Tank,          33.523394,        -108.620616,27405,912968,Water Canyon Tank,Reservoir,NM,35,Catron,3,333124N,1083714W,                 34,               -109,,,,,2364,Telephone
      912969.000000,Needlepark Tank,          33.851165,        -108.718676,27406,912969,Needlepark Tank,Reservoir,NM,35,Catron,3,335104N,1084307W,                 34,               -109,,,,,2211,Cruzville
      912973.000000,Rock Tank Number Two,          33.550616,        -108.563393,27407,912973,Rock Tank Number Two,Reservoir,NM,35,Catron,3,333302N,1083348W,                 34,               -109,,,,,2378,Telephone
      912974.000000,Telephone Tank,          33.565060,        -108.560337,27408,912974,Telephone Tank,Reservoir,NM,35,Catron,3,333354N,1083337W,                 34,               -109,,,,,2356,Telephone
      912976.000000,Ridge Tank,          33.580615,        -108.564782,27409,912976,Ridge Tank,Reservoir,NM,35,Catron,3,333450N,1083353W,                 34,               -109,,,,,2287,Telephone
      912979.000000,Top Tank,          33.597004,        -108.524226,27410,912979,Top Tank,Reservoir,NM,35,Catron,3,333549N,1083127W,                 34,               -109,,,,,2485,Telephone
      912981.000000,Gwynn Tank,          33.536450,        -108.529781,27411,912981,Gwynn Tank,Reservoir,NM,35,Catron,3,333211N,1083147W,                 34,               -109,,,,,2378,Telephone
      912983.000000,Christmas Tree Tank,          33.512005,        -108.703395,27412,912983,Christmas Tree Tank,Reservoir,NM,35,Catron,3,333043N,1084212W,                 34,               -109,,,,,2455,Sign Camp
      912984.000000,Long Mesa Tank,          33.552004,        -108.686728,27413,912984,Long Mesa Tank,Reservoir,NM,35,Catron,3,333307N,1084112W,                 34,               -109,,,,,2244,Sign Camp
      912988.000000,West Salt House Tank,          33.618669,        -108.593394,27414,912988,West Salt House Tank,Reservoir,NM,35,Catron,3,333707N,1083536W,                 34,               -109,,,,,2186,Telephone
      912989.000000,Tetilla Trick Tant,          35.581699,        -106.206413,27415,912989,Tetilla Trick Tant,Reservoir,NM,35,Santa Fe,49,353454N,1061223W,                 36,               -106,,,,,1890,Tetilla P
      912990.000000,Rim Well,          35.585310,        -106.220024,27416,912990,Rim Well,Reservoir,NM,35,Santa Fe,49,353507N,1061312W,                 36,               -106,,,,,1892,Tetilla P
      912992.000000,Cochiti Well,          35.593366,        -106.240024,27417,912992,Cochiti Well,Reservoir,NM,35,Santa Fe,49,353536N,1061424W,                 36,               -106,,,,,1713,Tetilla P
      912993.000000,Section Twenty-Eight Tank,          35.591699,        -106.203079,27418,912993,Section Twenty-Eight Ta,Reservoir,NM,35,Santa Fe,49,353530N,1061211W,                 36,               -106,,,,,1917,Tetilla P
      912996.000000,Burns Lake,          36.590294,        -106.385585,27419,912996,Burns Lake,Reservoir,NM,35,Rio Arrib,39,363525N,1062308W,                 37,               -106,,,,,2796,Cebolla
      912998.000000,Terrero Tank,          36.586127,        -106.426420,27420,912998,Terrero Tank,Reservoir,NM,35,Rio Arrib,39,363510N,1062535W,                 37,               -106,,,,,2566,Cebolla
      913000.000000,Nutrias Tank,          36.607238,        -106.407808,27421,913000,Nutrias Tank,Reservoir,NM,35,Rio Arrib,39,363626N,1062428W,                 37,               -106,,,,,2606,Cebolla
      913002.000000,Bano Tank,          36.531961,        -106.444198,27422,913002,Bano Tank,Reservoir,NM,35,Rio Arrib,39,363155N,1062639W,                 37,               -106,,,,,2510,Cebolla
      913004.000000,Fuertes Tank,          36.525572,        -106.378085,27423,913004,Fuertes Tank,Reservoir,NM,35,Rio Arrib,39,363132N,1062241W,                 37,               -106,,,,,2724,Cebolla
      913005.000000,Beaver Tank,          36.559460,        -106.410030,27424,913005,Beaver Tank,Reservoir,NM,35,Rio Arrib,39,363334N,1062436W,                 37,               -106,,,,,2699,Cebolla
      913006.000000,Branco Tank,          36.550016,        -106.447532,27425,913006,Branco Tank,Reservoir,NM,35,Rio Arrib,39,363300N,1062651W,                 37,               -106,,,,,2458,Cebolla
      913009.000000,East Tank,          36.871680,        -106.271416,27426,913009,East Tank,Reservoir,NM,35,Rio Arrib,39,365218N,1061617W,                 37,               -106,,,,,3018,Lagunitas
      913010.000000,Amado Tank,          36.770570,        -106.254748,27427,913010,Amado Tank,Reservoir,NM,35,Rio Arrib,39,364614N,1061517W,                 37,               -106,,,,,3197,Lagunitas
      913011.000000,Jawbone Tank,          36.765293,        -106.275860,27428,913011,Jawbone Tank,Reservoir,NM,35,Rio Arrib,39,364555N,1061633W,                 37,               -106,,,,,3155,Lagunitas
      913019.000000,Sty Tank,          36.608906,        -106.049741,27429,913019,Sty Tank,Reservoir,NM,35,Rio Arrib,39,363632N,1060259W,                 37,               -106,,,,,2577,Las Tabla
      913021.000000,North Malpais Tank,          36.618351,        -106.003906,27430,913021,North Malpais Tank,Reservoir,NM,35,Rio Arrib,39,363706N,1060014W,                 37,               -106,,,,,2596,Las Tabla
      913022.000000,Pato Tank,          36.522794,        -106.309194,27431,913022,Pato Tank,Reservoir,NM,35,Rio Arrib,39,363122N,1061833W,                 37,               -106,,,,,2832,Canjilon
      913023.000000,Patito Tank,          36.517516,        -106.310583,27432,913023,Patito Tank,Reservoir,NM,35,Rio Arrib,39,363103N,1061838W,                 37,               -106,,,,,2802,Canjilon
      913025.000000,Hondo Number One Tank,          36.600296,        -106.029741,27433,913025,Hondo Number One Tank,Reservoir,NM,35,Rio Arrib,39,363601N,1060147W,                 37,               -106,,,,,2637,Las Tabla
      913026.000000,Rock Tank,          36.597795,        -106.125299,27434,913026,Rock Tank,Reservoir,NM,35,Rio Arrib,39,363552N,1060731W,                 37,               -106,,,,,2697,Las Tabla
      913027.000000,South Malpais Tank,          36.612518,        -106.002517,27435,913027,South Malpais Tank,Reservoir,NM,35,Rio Arrib,39,363645N,1060009W,                 37,               -106,,,,,2581,Las Tabla
      913028.000000,Aqua Tank,          36.598073,        -106.013073,27436,913028,Aqua Tank,Reservoir,NM,35,Rio Arrib,39,363553N,1060047W,                 37,               -106,,,,,2565,Las Tabla
      913029.000000,Parish Tank,          36.595574,        -106.003351,27437,913029,Parish Tank,Reservoir,NM,35,Rio Arrib,39,363544N,1060012W,                 37,               -106,,,,,2559,Las Tabla
      913031.000000,Hondito Tank,          36.585018,        -106.032241,27438,913031,Hondito Tank,Reservoir,NM,35,Rio Arrib,39,363506N,1060156W,                 37,               -106,,,,,2511,Las Tabla
      913034.000000,Lagunita Tank,          36.578628,        -106.108077,27439,913034,Lagunita Tank,Reservoir,NM,35,Rio Arrib,39,363443N,1060629W,                 37,               -106,,,,,2695,Las Tabla
      913035.000000,Posos Tank,          36.573073,        -106.063631,27440,913035,Posos Tank,Reservoir,NM,35,Rio Arrib,39,363423N,1060349W,                 37,               -106,,,,,2562,Las Tabla
      913036.000000,Benjamin Tank,          36.540573,        -106.086409,27441,913036,Benjamin Tank,Reservoir,NM,35,Rio Arrib,39,363226N,1060511W,                 37,               -106,,,,,2619,Las Tabla
      913037.000000,Noria Tank,          36.542795,        -106.109466,27442,913037,Noria Tank,Reservoir,NM,35,Rio Arrib,39,363234N,1060634W,                 37,               -106,,,,,2536,Las Tabla
      913038.000000,Burma Trick Tank,          36.505851,        -106.080576,27443,913038,Burma Trick Tank,Reservoir,NM,35,Rio Arrib,39,363021N,1060450W,                 37,               -106,,,,,2560,Las Tabla
      913039.000000,Miller Tank,          36.556685,        -106.005018,27444,913039,Miller Tank,Reservoir,NM,35,Rio Arrib,39,363324N,1060018W,                 37,               -106,,,,,2585,Las Tabla
      913042.000000,Florentino Tank,          36.988624,        -106.193915,27445,913042,Florentino Tank,Reservoir,NM,35,Rio Arrib,39,365919N,1061138W,                 37,               -106,,,,,2714,Bighorn P
      913043.000000,Valdez Tank,          36.994457,        -106.155581,27446,913043,Valdez Tank,Reservoir,NM,35,Rio Arrib,39,365940N,1060920W,                 37,               -106,,,,,2682,Bighorn P
      913044.000000,Bighorn Tank,          36.990568,        -106.155581,27447,913044,Bighorn Tank,Reservoir,NM,35,Rio Arrib,39,365926N,1060920W,                 37,               -106,,,,,2700,Bighorn P
      913045.000000,Pe? Tank,          36.507796,        -106.076131,27448,913045,Pe? Tank,Reservoir,NM,35,Rio Arrib,39,363028N,1060434W,                 37,               -106,,,,,2522,Las Tabla
      913046.000000,Sandoval Tank,          36.518629,        -106.041686,27449,913046,Sandoval Tank,Reservoir,NM,35,Rio Arrib,39,363107N,1060230W,                 37,               -106,,,,,2438,Las Tabla
      913048.000000,Dale Tank,          36.966124,        -106.169747,27450,913048,Dale Tank,Reservoir,NM,35,Rio Arrib,39,365758N,1061011W,                 37,               -106,,,,,2599,Bighorn P
      913051.000000,Miguel Tank,          36.969457,        -106.157803,27451,913051,Miguel Tank,Reservoir,NM,35,Rio Arrib,39,365810N,1060928W,                 37,               -106,,,,,2591,Bighorn P
      913052.000000,Gareia Tank,          36.979735,        -106.171970,27452,913052,Gareia Tank,Reservoir,NM,35,Rio Arrib,39,365847N,1061019W,                 37,               -106,,,,,2691,Bighorn P
      913053.000000,Louis Tank,          36.983345,        -106.237250,27453,913053,Louis Tank,Reservoir,NM,35,Rio Arrib,39,365900N,1061414W,                 37,               -106,,,,,2912,Bighorn P
      913055.000000,Camino Tank,          36.917235,        -106.242249,27454,913055,Camino Tank,Reservoir,NM,35,Rio Arrib,39,365502N,1061432W,                 37,               -106,,,,,2994,Bighorn P
      913056.000000,Lola Tank,          36.909180,        -106.239193,27455,913056,Lola Tank,Reservoir,NM,35,Rio Arrib,39,365433N,1061421W,                 37,               -106,,,,,2976,Bighorn P
      913057.000000,Cub Tank,          36.934736,        -106.176970,27456,913057,Cub Tank,Reservoir,NM,35,Rio Arrib,39,365605N,1061037W,                 37,               -106,,,,,2665,Bighorn P
      913058.000000,Hondo Number Two Tank,          36.950846,        -106.245583,27457,913058,Hondo Number Two Tank,Reservoir,NM,35,Rio Arrib,39,365703N,1061444W,                 37,               -106,,,,,2927,Bighorn P
      913059.000000,Rudy Tank,          36.942513,        -106.245583,27458,913059,Rudy Tank,Reservoir,NM,35,Rio Arrib,39,365633N,1061444W,                 37,               -106,,,,,2952,Bighorn P
      913060.000000,Pinabetal Tank,          36.927236,        -106.145580,27459,913060,Pinabetal Tank,Reservoir,NM,35,Rio Arrib,39,365538N,1060844W,                 37,               -106,,,,,2830,Bighorn P
      913061.000000,Park Tank,          36.914458,        -106.142524,27460,913061,Park Tank,Reservoir,NM,35,Rio Arrib,39,365452N,1060833W,                 37,               -106,,,,,2852,Bighorn P
      913062.000000,Aspen Tank,          36.905570,        -106.131968,27461,913062,Aspen Tank,Reservoir,NM,35,Rio Arrib,39,365420N,1060755W,                 37,               -106,,,,,2806,Bighorn P
      913063.000000,Oso Tank,          36.908625,        -106.196136,27462,913063,Oso Tank,Reservoir,NM,35,Rio Arrib,39,365431N,1061146W,                 37,               -106,,,,,2841,Bighorn P
      913065.000000,Romero Tank,          36.908903,        -106.159469,27463,913065,Romero Tank,Reservoir,NM,35,Rio Arrib,39,365432N,1060934W,                 37,               -106,,,,,2878,Bighorn P
      913066.000000,Pit Tank Number One,          36.877514,        -106.174469,27464,913066,Pit Tank Number One,Reservoir,NM,35,Rio Arrib,39,365239N,1061028W,                 37,               -106,,,,,2938,Bighorn P
      913067.000000,Alive Number Two Tank,          36.883625,        -106.186136,27465,913067,Alive Number Two Tank,Reservoir,NM,35,Rio Arrib,39,365301N,1061110W,                 37,               -106,,,,,2894,Bighorn P
      913068.000000,Roadside Number One Tank,          36.900847,        -106.206414,27466,913068,Roadside Number One Tan,Reservoir,NM,35,Rio Arrib,39,365403N,1061223W,                 37,               -106,,,,,2870,Bighorn P
      913069.000000,Indian Joe Tank,          36.879459,        -106.151412,27467,913069,Indian Joe Tank,Reservoir,NM,35,Rio Arrib,39,365246N,1060905W,                 37,               -106,,,,,2790,Bighorn P
      913070.000000,Casas Tank,          36.893070,        -106.167802,27468,913070,Casas Tank,Reservoir,NM,35,Rio Arrib,39,365335N,1061004W,                 37,               -106,,,,,2860,Bighorn P
      913071.000000,Alive Number One Tank,          36.881403,        -106.181969,27469,913071,Alive Number One Tank,Reservoir,NM,35,Rio Arrib,39,365253N,1061055W,                 37,               -106,,,,,2878,Bighorn P
      913072.000000,Paddle Cross Tank,          34.349222,        -107.991447,27470,913072,Paddle Cross Tank,Reservoir,NM,35,Catron,3,342057N,1075929W,                 34,               -108,,,,,2364,Madre Mou
      913073.000000,Monument Tank,          34.322834,        -107.985058,27471,913073,Monument Tank,Reservoir,NM,35,Catron,3,341922N,1075906W,                 34,               -108,,,,,2438,Madre Mou
      913074.000000,Driveway Tank,          34.258668,        -107.996447,27472,913074,Driveway Tank,Reservoir,NM,35,Catron,3,341531N,1075947W,                 34,               -108,,,,,2387,Madre Mou
      913078.000000,Duran Tank,          36.886125,        -106.236138,27473,913078,Duran Tank,Reservoir,NM,35,Rio Arrib,39,365310N,1061410W,                 37,               -106,,,,,3025,Bighorn P
      913079.000000,Roadside Number Two Tank,          36.892791,        -106.214470,27474,913079,Roadside Number Two Tan,Reservoir,NM,35,Rio Arrib,39,365334N,1061252W,                 37,               -106,,,,,2926,Bighorn P
      913080.000000,Julian Number Two Tank,          36.886125,        -106.224471,27475,913080,Julian Number Two Tank,Reservoir,NM,35,Rio Arrib,39,365310N,1061328W,                 37,               -106,,,,,2946,Bighorn P
      913115.000000,White Tank,          34.816166,        -106.294744,27476,913115,White Tank,Reservoir,NM,35,Torrance,57,344858N,1061741W,                 35,               -106,,,,,2140,Tajique
      913116.000000,Pino Tank,          34.826444,        -106.268078,27477,913116,Pino Tank,Reservoir,NM,35,Torrance,57,344935N,1061605W,                 35,               -106,,,,,2098,Tajique
      913118.000000,Cedro Trick Tank,          35.040325,        -106.329747,27478,913118,Cedro Trick Tank,Reservoir,NM,35,Bernalill,1,350225N,1061947W,                 35,               -106,,,,,2329,Sedillo
      913133.000000,Ultimo Water Storage Tank,          32.270384,        -104.886070,27479,913133,Ultimo Water Storage Ta,Reservoir,NM,35,Otero,35,321613N,1045310W,                 32,               -105,,,,,1811,Algerita
      913134.000000,Bell Tank,          32.767878,        -105.483314,27480,913134,Bell Tank,Reservoir,NM,35,Otero,35,324604N,1052900W,                 33,               -105,,,,,2117,Woodson C
      913135.000000,Little Tank,          32.765657,        -105.438591,27481,913135,Little Tank,Reservoir,NM,35,Otero,35,324556N,1052619W,                 33,               -105,,,,,1994,Woodson C
      913136.000000,Twin Tank,          33.388973,        -105.553039,27482,913136,Twin Tank,Reservoir,NM,35,Lincoln,27,332320N,1053311W,                 33,               -106,,,,,1987,Fort Stan
      913137.000000,Turkey Tank,          33.384805,        -105.594428,27483,913137,Turkey Tank,Reservoir,NM,35,Lincoln,27,332305N,1053540W,                 33,               -106,,,,,2140,Fort Stan
      913139.000000,Lone Pine Tank,          33.406751,        -105.519982,27484,913139,Lone Pine Tank,Reservoir,NM,35,Lincoln,27,332424N,1053112W,                 33,               -106,,,,,1940,Fort Stan
      913140.000000,East Tank,          33.388417,        -105.540816,27485,913140,East Tank,Reservoir,NM,35,Lincoln,27,332318N,1053227W,                 33,               -106,,,,,1965,Fort Stan
      913141.000000,Dry Tank,          33.482859,        -105.544426,27486,913141,Dry Tank,Reservoir,NM,35,Lincoln,27,332858N,1053240W,                 33,               -106,,,,,1933,Fort Stan
      913142.000000,Eagle Tank,          33.429805,        -105.509148,27487,913142,Eagle Tank,Reservoir,NM,35,Lincoln,27,332547N,1053033W,                 33,               -106,,,,,1888,Fort Stan
      913143.000000,West Silver Tank,          33.416750,        -105.517760,27488,913143,West Silver Tank,Reservoir,NM,35,Lincoln,27,332500N,1053104W,                 33,               -106,,,,,1965,Fort Stan
      913144.000000,Road Tank,          33.414805,        -105.540260,27489,913144,Road Tank,Reservoir,NM,35,Lincoln,27,332453N,1053225W,                 33,               -106,,,,,2072,Fort Stan
      913145.000000,Elumpe Tank,          33.430916,        -105.545816,27490,913145,Elumpe Tank,Reservoir,NM,35,Lincoln,27,332551N,1053245W,                 33,               -106,,,,,1984,Fort Stan
      913146.000000,Pine Tank,          33.426194,        -105.541927,27491,913146,Pine Tank,Reservoir,NM,35,Lincoln,27,332534N,1053231W,                 33,               -106,,,,,2033,Fort Stan
      913147.000000,Rock Tank,          33.427305,        -105.533593,27492,913147,Rock Tank,Reservoir,NM,35,Lincoln,27,332538N,1053201W,                 33,               -106,,,,,1996,Fort Stan
      913148.000000,West Spur Tank,          33.496468,        -105.604983,27493,913148,West Spur Tank,Reservoir,NM,35,Lincoln,27,332947N,1053618W,                 33,               -106,,,,,2065,Fort Stan
      913149.000000,Stanton Tank,          33.450916,        -105.513870,27494,913149,Stanton Tank,Reservoir,NM,35,Lincoln,27,332703N,1053050W,                 33,               -106,,,,,2026,Fort Stan
      913150.000000,Spur Tank,          33.439805,        -105.537204,27495,913150,Spur Tank,Reservoir,NM,35,Lincoln,27,332623N,1053214W,                 33,               -106,,,,,2008,Fort Stan
      913151.000000,Hick Water Storage Tank,          33.377561,        -108.923676,27496,913151,Hick Water Storage Tank,Reservoir,NM,35,Catron,3,332239N,1085525W,                 33,               -109,,,,,1556,Alma
      913152.000000,Snow Tank,          33.523393,        -108.720062,27497,913152,Snow Tank,Reservoir,NM,35,Catron,3,333124N,1084312W,                 34,               -109,,,,,2386,Sign Camp
      913153.000000,Upper Devils Tank,          33.512282,        -108.730340,27498,913153,Upper Devils Tank,Reservoir,NM,35,Catron,3,333044N,1084349W,                 34,               -109,,,,,2309,Sign Camp
      913154.000000,Twin Peaks Tank,          33.502838,        -108.708673,27499,913154,Twin Peaks Tank,Reservoir,NM,35,Catron,3,333010N,1084231W,                 34,               -109,,,,,2436,Sign Camp
      913155.000000,Crossing Tank,          33.548115,        -108.712006,27500,913155,Crossing Tank,Reservoir,NM,35,Catron,3,333253N,1084243W,                 34,               -109,,,,,2318,Sign Camp
      913156.000000,Cougar Tank,          33.540337,        -108.706451,27501,913156,Cougar Tank,Reservoir,NM,35,Catron,3,333225N,1084223W,                 34,               -109,,,,,2318,Sign Camp
      913157.000000,Grayback Tank,          33.529504,        -108.705617,27502,913157,Grayback Tank,Reservoir,NM,35,Catron,3,333146N,1084220W,                 34,               -109,,,,,2377,Sign Camp
      913158.000000,Apache Peak Pit Tank,          33.566170,        -108.750340,27503,913158,Apache Peak Pit Tank,Reservoir,NM,35,Catron,3,333358N,1084501W,                 34,               -109,,,,,2335,Sign Camp
      913159.000000,West Sign Camp Tank,          33.560336,        -108.737285,27504,913159,West Sign Camp Tank,Reservoir,NM,35,Catron,3,333337N,1084414W,                 34,               -109,,,,,2256,Sign Camp
      913160.000000,Turkey Tank,          33.540059,        -108.738118,27505,913160,Turkey Tank,Reservoir,NM,35,Catron,3,333224N,1084417W,                 34,               -109,,,,,2305,Sign Camp
      913161.000000,Russ Tank,          33.604780,        -108.673117,27506,913161,Russ Tank,Reservoir,NM,35,Catron,3,333617N,1084023W,                 34,               -109,,,,,2216,Sign Camp
      913162.000000,Cowboy Tank,          33.594780,        -108.671173,27507,913162,Cowboy Tank,Reservoir,NM,35,Catron,3,333541N,1084016W,                 34,               -109,,,,,2073,Sign Camp
      913163.000000,Indian Tank,          33.579503,        -108.705618,27508,913163,Indian Tank,Reservoir,NM,35,Catron,3,333446N,1084220W,                 34,               -109,,,,,2146,Sign Camp
      913164.000000,Kelly Brushy Tank,          33.549502,        -108.843121,27509,913164,Kelly Brushy Tank,Reservoir,NM,35,Catron,3,333258N,1085035W,                 34,               -109,,,,,1891,O Block C
      913165.000000,Cripple Saddle Tank,          33.539503,        -108.835342,27510,913165,Cripple Saddle Tank,Reservoir,NM,35,Catron,3,333222N,1085007W,                 34,               -109,,,,,1974,O Block C
      913166.000000,Lewis Tank,          33.528669,        -108.871177,27511,913166,Lewis Tank,Reservoir,NM,35,Catron,3,333143N,1085216W,                 34,               -109,,,,,1738,O Block C
      913167.000000,Brushy Tank,          33.539225,        -108.803953,27512,913167,Brushy Tank,Reservoir,NM,35,Catron,3,333221N,1084814W,                 34,               -109,,,,,2025,O Block C
      913169.000000,Chimney Canyon Tank,          33.623946,        -108.693951,27513,913169,Chimney Canyon Tank,Reservoir,NM,35,Catron,3,333726N,1084138W,                 34,               -109,,,,,2255,Sign Camp
      913170.000000,Six Bar Tank,          33.504225,        -108.901733,27514,913170,Six Bar Tank,Reservoir,NM,35,Catron,3,333015N,1085406W,                 34,               -109,,,,,1659,Saliz Pas
      913171.000000,West Side Tank North,          33.614501,        -108.830898,27515,913171,West Side Tank North,Reservoir,NM,35,Catron,3,333652N,1084951W,                 34,               -109,,,,,1936,O Block C
      913172.000000,West Side Tank South,          33.598113,        -108.823120,27516,913172,West Side Tank South,Reservoir,NM,35,Catron,3,333553N,1084923W,                 34,               -109,,,,,1891,O Block C
      913173.000000,Saliz Tank,          33.597279,        -108.851732,27517,913173,Saliz Tank,Reservoir,NM,35,Catron,3,333550N,1085106W,                 34,               -109,,,,,1895,O Block C
      913175.000000,Sally Tank,          33.575335,        -108.869232,27518,913175,Sally Tank,Reservoir,NM,35,Catron,3,333431N,1085209W,                 34,               -109,,,,,1841,O Block C
      913176.000000,Indian Peak Tank,          33.507002,        -108.968679,27519,913176,Indian Peak Tank,Reservoir,NM,35,Catron,3,333025N,1085807W,                 34,               -109,,,,,1710,Saliz Pas
      913179.000000,Old Highway Tank,          33.546446,        -108.937012,27520,913179,Old Highway Tank,Reservoir,NM,35,Catron,3,333247N,1085613W,                 34,               -109,,,,,1827,Saliz Pas
      913180.000000,Line Gap Tank,          33.540891,        -108.943679,27521,913180,Line Gap Tank,Reservoir,NM,35,Catron,3,333227N,1085637W,                 34,               -109,,,,,1827,Saliz Pas
      913183.000000,Javeling Tank,          33.570613,        -108.909789,27522,913183,Javeling Tank,Reservoir,NM,35,Catron,3,333414N,1085435W,                 34,               -109,,,,,2024,Saliz Pas
      913185.000000,Little Joe Trick Tank,          33.545613,        -108.897011,27523,913185,Little Joe Trick Tank,Reservoir,NM,35,Catron,3,333244N,1085349W,                 34,               -109,,,,,1840,Saliz Pas
      913186.000000,Little Joe Tank,          33.542558,        -108.897566,27524,913186,Little Joe Tank,Reservoir,NM,35,Catron,3,333233N,1085351W,                 34,               -109,,,,,1758,Saliz Pas
      913187.000000,Lewis Tank,          33.531725,        -108.877288,27525,913187,Lewis Tank,Reservoir,NM,35,Catron,3,333154N,1085238W,                 34,               -109,,,,,1769,Saliz Pas
      913188.000000,Sheep Seep Tank,          33.693667,        -108.505893,27526,913188,Sheep Seep Tank,Reservoir,NM,35,Catron,3,334137N,1083021W,                 34,               -109,,,,,2440,Eagle Pea
